"geneSym","LTM_ori","LTM_abs"
"ZDHHC14",-0.658440861151683,0.658440861151683
"FMN1",0.658340579383043,0.658340579383043
"BNIP3L",0.658112272628556,0.658112272628556
"ARL14EP",0.657815043862944,0.657815043862944
"CEP126",-0.657636904469877,0.657636904469877
"YOD1",0.657285411686183,0.657285411686183
"GFER",0.657258856689887,0.657258856689887
"SLC12A2",-0.656943959534454,0.656943959534454
"CENPQ",0.656828413127574,0.656828413127574
"PKM",-0.656807763571018,0.656807763571018
"BBS7",0.656780262240945,0.656780262240945
"MACC1",-0.656149945508564,0.656149945508564
"BNC2",-0.655639555259772,0.655639555259772
"ZNF8",0.655447611201333,0.655447611201333
"EPB41L3",0.655298562778422,0.655298562778422
"CLUAP1",0.655177216814712,0.655177216814712
"UBE2J1",-0.655104691234241,0.655104691234241
"SERPINB3 /// SERPINB4",0.65500720008924,0.65500720008924
"ZNF75A",-0.655004746330253,0.655004746330253
"ZNF473",0.654973295860141,0.654973295860141
"CBX6",-0.654763894967732,0.654763894967732
"CLYBL",0.65466243956941,0.65466243956941
"TAPBPL",0.65465451251005,0.65465451251005
"KY",-0.653712200565285,0.653712200565285
"FARS2",-0.653697960954919,0.653697960954919
"SPATA5",-0.653134760541203,0.653134760541203
"ENTPD1",-0.65289111655194,0.65289111655194
"SP110",-0.652431811084501,0.652431811084501
"MC1R",-0.652138960045287,0.652138960045287
"MLPH",0.652043337477855,0.652043337477855
"GAN",0.652030927617312,0.652030927617312
"LIN54",-0.65192775350845,0.65192775350845
"LRRC39",-0.651755299258646,0.651755299258646
"GLUL",-0.651658328236701,0.651658328236701
"REPS2",-0.651484739569672,0.651484739569672
"FNBP1L",0.651405741057826,0.651405741057826
"DUSP14",0.651327751301473,0.651327751301473
"HSD11B1",0.651265379409268,0.651265379409268
"B4GALT4",0.650864696097028,0.650864696097028
"IGFL3",-0.650546035382743,0.650546035382743
"CDC6",-0.650230914668331,0.650230914668331
"C1R",-0.650143236001018,0.650143236001018
"CASP14",0.648958075039269,0.648958075039269
"PTPRM",0.648718155989393,0.648718155989393
"PAWR",0.648661841821496,0.648661841821496
"B9D1",-0.648549197237548,0.648549197237548
"ZBED6CL",-0.648484960125974,0.648484960125974
"C1RL",-0.648245390891663,0.648245390891663
"ITGB4",-0.648218926095366,0.648218926095366
"NIP7",-0.648152887718087,0.648152887718087
"POSTN",-0.648144229307993,0.648144229307993
"NAGS",0.648070443044397,0.648070443044397
"GABBR1",-0.648056578796863,0.648056578796863
"MARK2",0.64763217655502,0.64763217655502
"LTBR",0.647621185674462,0.647621185674462
"GALT",-0.647200611273484,0.647200611273484
"ANO9",0.646520502829808,0.646520502829808
"ARNTL2",0.646446460990295,0.646446460990295
"HIST2H2BE",-0.646205788680189,0.646205788680189
"ANO10",-0.646160132422977,0.646160132422977
"FAM84B",-0.646067959614602,0.646067959614602
"ZP3",-0.644842474399331,0.644842474399331
"SAMD12",-0.644622276283501,0.644622276283501
"PSMG1",-0.644541142211042,0.644541142211042
"CORO7",-0.644538403213341,0.644538403213341
"HMOX1",0.644529788270742,0.644529788270742
"BID",-0.644345312005328,0.644345312005328
"GDPD3",0.644338442453348,0.644338442453348
"TCF7L2",-0.643500471734207,0.643500471734207
"SPTLC3",0.643204912876358,0.643204912876358
"ACSBG1",0.6431627950817,0.6431627950817
"NBEAL2",0.642464456868096,0.642464456868096
"FSTL1",-0.641930212207402,0.641930212207402
"ACSF2",0.641501199082371,0.641501199082371
"PAOX",-0.641457756215287,0.641457756215287
"CHPF",-0.641317101676437,0.641317101676437
"SLC43A3",-0.641179637084783,0.641179637084783
"TAMM41",0.640891115820649,0.640891115820649
"TYROBP",-0.640819697472741,0.640819697472741
"ABHD5",0.640583853586172,0.640583853586172
"CBWD1 /// CBWD2 /// CBWD3 /// CBWD4P /// CBWD5 /// CBWD6 /// CBWD7",-0.640443352817101,0.640443352817101
"LHFP",0.640399277630298,0.640399277630298
"OPLAH",0.639533696597202,0.639533696597202
"C5orf46",0.639336523945198,0.639336523945198
"LOC102724993 /// NPIP /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA7 /// NPIPA8 /// NPIPP1 /// PKD1P6",-0.639298950200666,0.639298950200666
"HIST1H4J /// HIST1H4K",0.639199663116772,0.639199663116772
"ERBB2",0.638896477750871,0.638896477750871
"NSMF",0.638883242867897,0.638883242867897
"SRD5A1",0.63873847507143,0.63873847507143
"KRTAP10-11",0.638311302217446,0.638311302217446
"RSRP1",0.638231929496373,0.638231929496373
"TAZ",0.638088672382375,0.638088672382375
"TP53AIP1",0.637706040667362,0.637706040667362
"LCE4A",0.63756832533879,0.63756832533879
"LMAN2L",0.637454526137272,0.637454526137272
"C1orf27",-0.637172930960182,0.637172930960182
"TRAC /// TRAJ17 /// TRAV20 /// TRDV2",0.637009854086674,0.637009854086674
"METTL20",0.636971499373086,0.636971499373086
"RPS6KB2",0.636822441861374,0.636822441861374
"SLC40A1",0.636810479116938,0.636810479116938
"CDCA3",0.636790976986331,0.636790976986331
"FAM72A /// FAM72B /// FAM72C /// FAM72D",0.636630291275989,0.636630291275989
"BDNF",0.636577367179084,0.636577367179084
"IRX5",0.636396268443005,0.636396268443005
"RAB33B",0.635661354464078,0.635661354464078
"TRIM59",0.635623949230461,0.635623949230461
"ZBTB47",-0.635453384135469,0.635453384135469
"SETBP1",-0.635307394341489,0.635307394341489
"PCLO",0.634998612098565,0.634998612098565
"HRSP12",-0.63428565313786,0.63428565313786
"RFESD",0.634200240023744,0.634200240023744
"ACO2",-0.634168674714978,0.634168674714978
"RAPGEFL1",-0.633947070193401,0.633947070193401
"MAN1C1",0.63392458761415,0.63392458761415
"ZNF830",-0.633863324152735,0.633863324152735
"CYP4F3",0.633595791713124,0.633595791713124
"MCM8",-0.632989370083118,0.632989370083118
"CPNE2",-0.632847202010679,0.632847202010679
"INPPL1",0.632288136061582,0.632288136061582
"SNORA25 /// SNORA8 /// TAF1D",0.63209263772186,0.63209263772186
"COQ10A",0.631731557605115,0.631731557605115
"TEX264",0.631403027145101,0.631403027145101
"ZNF681",0.630995778262619,0.630995778262619
"ST6GAL1",0.630986856089532,0.630986856089532
"HBA1 /// HBA2",-0.630681240702135,0.630681240702135
"INPP5J",0.630309053144774,0.630309053144774
"HOOK2",-0.630291893580738,0.630291893580738
"LPP",-0.630141363051675,0.630141363051675
"STMN3",0.629684958896957,0.629684958896957
"ABLIM2",-0.629497620805299,0.629497620805299
"FKBP14",0.629435138492067,0.629435138492067
"FCHSD1",0.628908723292596,0.628908723292596
"LPAR1",0.628564546726368,0.628564546726368
"GJB2",0.628124681237529,0.628124681237529
"SPRYD4",0.628074687457048,0.628074687457048
"MEIS1",0.628051938258303,0.628051938258303
"DLG5",-0.627871706960746,0.627871706960746
"FAM25A",0.627827264957808,0.627827264957808
"ALG10B",0.627627950320444,0.627627950320444
"PPM1D",0.627579864532281,0.627579864532281
"CLDN8",-0.627147167234309,0.627147167234309
"SLC35B4",-0.627004214623851,0.627004214623851
"PLPP2",0.626936497160753,0.626936497160753
"BOLA2 /// SMG1P2 /// SMG1P5",0.626906127146996,0.626906127146996
"ZNF493",0.626379532526565,0.626379532526565
"BAK1",0.626224791315655,0.626224791315655
"PPP1R12C",-0.626219303585411,0.626219303585411
"APOOL",-0.626180876838627,0.626180876838627
"PLEKHG5",-0.626127626523137,0.626127626523137
"ARHGAP21",-0.625946762929509,0.625946762929509
"PID1",-0.62584821490476,0.62584821490476
"ZNF605",0.625567149659452,0.625567149659452
"NIT1",0.62553937066707,0.62553937066707
"TOE1",-0.625505735613528,0.625505735613528
"TMCC3",0.625375235200698,0.625375235200698
"TTC33",0.625250228132076,0.625250228132076
"RNASEH1",-0.625113240684328,0.625113240684328
"CTNNAL1",-0.625072168450284,0.625072168450284
"ENDOU",0.625003239982534,0.625003239982534
"ZNF606",-0.624831523026555,0.624831523026555
"ALDH4A1",-0.624804399246136,0.624804399246136
"MFHAS1",-0.624618841928557,0.624618841928557
"PPME1",0.6245222832115,0.6245222832115
"BCL7A",-0.624449310077084,0.624449310077084
"ZNF430",-0.624398958932887,0.624398958932887
"GOT1",-0.624382772483778,0.624382772483778
"HBB",-0.62434182374687,0.62434182374687
"PDE4B",-0.624252981215362,0.624252981215362
"CEP152",0.624246013996228,0.624246013996228
"PRRG1",0.623733812650476,0.623733812650476
"MAP2K3",0.623556378244676,0.623556378244676
"MAD1L1",-0.62319527302415,0.62319527302415
"IL34",-0.623103561201346,0.623103561201346
"SCAF8 /// TIAM2",-0.622358235247754,0.622358235247754
"ZMIZ2",0.622232499951023,0.622232499951023
"CIT",0.622033826902019,0.622033826902019
"PHLDB3",0.621798953021257,0.621798953021257
"CLEC7A",0.621663477353626,0.621663477353626
"IER5",-0.621417354510933,0.621417354510933
"WLS",0.621344609545157,0.621344609545157
"RGMB",-0.621231622771764,0.621231622771764
"BOC",0.621231450210526,0.621231450210526
"CGRRF1",-0.620520302794968,0.620520302794968
"E4F1",0.620026692574438,0.620026692574438
"RSRC1",-0.619809646730985,0.619809646730985
"ABHD17B",0.61949384031753,0.61949384031753
"GBP1",-0.619319700905691,0.619319700905691
"TTC14",0.619239884267584,0.619239884267584
"IL18",0.619173748848646,0.619173748848646
"CYP7B1",-0.618893780429553,0.618893780429553
"DDI2",0.618889463640253,0.618889463640253
"ORC6",-0.618761803889113,0.618761803889113
"CDNF",-0.618712509849861,0.618712509849861
"ZNF599",0.61867507871787,0.61867507871787
"CDKN1A",-0.618618903224568,0.618618903224568
"BCR",0.617987600530139,0.617987600530139
"CRIM1",-0.616389876311607,0.616389876311607
"HMMR",0.616272565081609,0.616272565081609
"BCL2L10",0.616061735695143,0.616061735695143
"BHLHB9",0.615968649318019,0.615968649318019
"NXN",-0.615772237483515,0.615772237483515
"DOCK5",-0.615740550785929,0.615740550785929
"SLC26A2",0.615529227374433,0.615529227374433
"MFSD2A",-0.615326548040282,0.615326548040282
"C1orf162",-0.615026726398076,0.615026726398076
"ORMDL1",0.614897888173355,0.614897888173355
"TRDMT1",-0.614775191759101,0.614775191759101
"CDON",-0.614735675708189,0.614735675708189
"RAB11FIP1",0.614573501149338,0.614573501149338
"CYTIP",-0.614276193729589,0.614276193729589
"ICAM3",0.614096448524034,0.614096448524034
"PNPLA3",0.613462735814249,0.613462735814249
"ZNF271P",0.613150136234411,0.613150136234411
"LTB4R",-0.612504046697957,0.612504046697957
"TGFBR2",0.611661605685392,0.611661605685392
"MED1",-0.611425629919253,0.611425629919253
"CAPZB",-0.61130862362887,0.61130862362887
"HYOU1",-0.610946019333511,0.610946019333511
"MYOM2",-0.610656141239926,0.610656141239926
"CAMKK2",-0.610628713658477,0.610628713658477
"RCHY1",0.610337944338126,0.610337944338126
"DHRS4 /// DHRS4L1 /// DHRS4L2",-0.610157442299874,0.610157442299874
"SLC2A1",-0.610145529931244,0.610145529931244
"LOC102724993 /// LOC105376752 /// NPIP /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// NPIPP1 /// PDXDC2P /// PKD1P1 /// PKD1P6",0.610047321799002,0.610047321799002
"DHFR",-0.609998460675272,0.609998460675272
"STK17A",0.609984234149771,0.609984234149771
"OCA2",0.609892096521319,0.609892096521319
"ITM2A",-0.60970763546383,0.60970763546383
"TNFRSF12A",-0.609547692843473,0.609547692843473
"LYNX1",-0.609544676059572,0.609544676059572
"RAPGEF5",0.608956686177082,0.608956686177082
"NPL",-0.608863466910877,0.608863466910877
"BLMH",0.608571418916777,0.608571418916777
"LRIG3",-0.608493744849732,0.608493744849732
"C9orf16",0.608469399730625,0.608469399730625
"PAPLN",0.608196712354386,0.608196712354386
"TIPRL",0.607805889220739,0.607805889220739
"EIF2AK2",0.607713654675966,0.607713654675966
"PIGU",-0.607657612297453,0.607657612297453
"MCM2",-0.607308796603094,0.607308796603094
"GPR153",-0.606797709788427,0.606797709788427
"ROR2",-0.606571378342934,0.606571378342934
"C15orf39",-0.606236130497041,0.606236130497041
"ALDH3A1",0.60620733891796,0.60620733891796
"ECE1",-0.606182300623408,0.606182300623408
"PLLP",-0.606144119997612,0.606144119997612
"DNAJB14 /// LOC646358",-0.606067964285361,0.606067964285361
"DNASE1L1",-0.60602185718403,0.60602185718403
"BIRC5",0.605782847694046,0.605782847694046
"GKAP1",0.605632755208215,0.605632755208215
"AKAP8L",0.605391741441341,0.605391741441341
"HLA-DPA1",-0.605339553574987,0.605339553574987
"BEND3",-0.605240754703643,0.605240754703643
"HIVEP3",-0.604759736652239,0.604759736652239
"STEAP2",0.604550069720054,0.604550069720054
"ACADVL",0.604085013161798,0.604085013161798
"CCDC138",-0.603984693073991,0.603984693073991
"PDK2",-0.603936845459452,0.603936845459452
"SWT1",0.603836990651945,0.603836990651945
"MARCH6",0.603492603769086,0.603492603769086
"SLC16A10",-0.603462255159441,0.603462255159441
"JUN",0.603155252872877,0.603155252872877
"TPX2",0.603137846488499,0.603137846488499
"BCAS3",-0.603132355089015,0.603132355089015
"AADAC",0.601886490860962,0.601886490860962
"SFXN4",-0.601864659871195,0.601864659871195
"CENPM",0.601805320043018,0.601805320043018
"SNAI2",-0.601784494266985,0.601784494266985
"CACHD1",0.601716188156795,0.601716188156795
"SRM",-0.601665062634202,0.601665062634202
"IFT52",-0.60155885406672,0.60155885406672
"ALDH6A1",0.601531397414023,0.601531397414023
"SLC36A1",0.601023267158729,0.601023267158729
"RPL22L1",-0.600700184028653,0.600700184028653
"IMMP1L",-0.60048833181187,0.60048833181187
"CHKB /// CHKB-CPT1B",0.600281694445697,0.600281694445697
"COA7",-0.600280740780245,0.600280740780245
"PVRL2",-0.600122945553516,0.600122945553516
"PARP16",0.600024300206746,0.600024300206746
"ITGB8",0.599642234141272,0.599642234141272
"PROSER2",0.599103349250166,0.599103349250166
"TMEM17",-0.598880549320048,0.598880549320048
"CLU",-0.598562017830582,0.598562017830582
"ZNF226",0.598475523747287,0.598475523747287
"KLF2",-0.598406994693291,0.598406994693291
"TULP3",0.598390864358252,0.598390864358252
"ZNF585A /// ZNF585B",-0.598291566921793,0.598291566921793
"ZNF559",0.598180974240572,0.598180974240572
"FPGT",0.597968932092592,0.597968932092592
"EEF2K /// LOC101930123",0.597817479781151,0.597817479781151
"MAGEF1",0.597474945509657,0.597474945509657
"UHRF1",-0.597409340422175,0.597409340422175
"DDIT4",-0.597252984604361,0.597252984604361
"SLC38A4",-0.597247276601156,0.597247276601156
"DHCR7",-0.597141360593434,0.597141360593434
"TLCD1",-0.596898595470374,0.596898595470374
"KIAA0040",0.59661486195986,0.59661486195986
"MYADM",0.596351364487462,0.596351364487462
"ETS2",-0.596294836725591,0.596294836725591
"CA14",0.596030075432638,0.596030075432638
"PDK3",-0.595395614759775,0.595395614759775
"SLC47A2",-0.595038082234283,0.595038082234283
"ZNF703",-0.594823660013098,0.594823660013098
"GNAI2",-0.594705355901763,0.594705355901763
"GPC2",0.594598292972778,0.594598292972778
"HMGCS2",0.59413693279775,0.59413693279775
"BTN3A2",-0.594125144168873,0.594125144168873
"CYP27A1",0.59403108698712,0.59403108698712
"ANKRD11",-0.594020558084865,0.594020558084865
"HMGXB4",-0.593665568306013,0.593665568306013
"KCTD17",-0.593286787869766,0.593286787869766
"ANXA1",-0.593236307212083,0.593236307212083
"LOC102724562 /// MST1 /// MST1L /// MST1P2",0.593159698480752,0.593159698480752
"FAM133B /// FAM133CP /// FAM133DP /// LOC100421561",-0.59265317317519,0.59265317317519
"MT1E",-0.592367147859396,0.592367147859396
"SECTM1",0.59176284509071,0.59176284509071
"ARID3B",0.591325005283965,0.591325005283965
"C12orf10",-0.591069543366897,0.591069543366897
"ZNF354A",0.590909065681637,0.590909065681637
"NMRK1",0.589823657559942,0.589823657559942
"PLXNC1",0.589759409617096,0.589759409617096
"TMOD2",-0.589623978896248,0.589623978896248
"ECH1 /// HNRNPL",-0.589559277813441,0.589559277813441
"FAM118A",-0.589361552362598,0.589361552362598
"ARHGEF28",0.589243984649727,0.589243984649727
"TTL",-0.589193575721844,0.589193575721844
"SH2D4A",0.588412924275304,0.588412924275304
"ATP5S",-0.588318743264526,0.588318743264526
"EHF",0.588105061698638,0.588105061698638
"CCL3P1 /// LOC101060389 /// TBC1D3 /// TBC1D3B /// TBC1D3C /// TBC1D3E /// TBC1D3F /// TBC1D3G /// TBC1D3H /// TBC1D3I /// TBC1D3K /// TBC1D3L /// TBC1D3P2",0.587847877980662,0.587847877980662
"SMTN",0.587771532489953,0.587771532489953
"ATF2",0.587714986952746,0.587714986952746
"TMEM2",0.587685903835798,0.587685903835798
"ANKRD10",0.587683181081952,0.587683181081952
"SPRY2",0.587476761730754,0.587476761730754
"COL6A3",-0.587191077346483,0.587191077346483
"CUX1",-0.587183357671087,0.587183357671087
"GNAQ",-0.586899545349533,0.586899545349533
"COPG2",-0.58673602879108,0.58673602879108
"ARL15",-0.586717372436295,0.586717372436295
"C3orf58",0.586538379494997,0.586538379494997
"BLNK",0.586193098513206,0.586193098513206
"S100A4",-0.585992551922407,0.585992551922407
"ZNF764",0.585973840731113,0.585973840731113
"CENPT",0.585683284257295,0.585683284257295
"GBP3",0.585588289899997,0.585588289899997
"LPXN",0.584861800980199,0.584861800980199
"TMEM241",-0.584514413254143,0.584514413254143
"GPR155",0.5843876926631,0.5843876926631
"CTBS",-0.58430408413552,0.58430408413552
"NUP37",-0.584266080949708,0.584266080949708
"STBD1",0.584216963068969,0.584216963068969
"TEFM",0.584176742127148,0.584176742127148
"TRIM52",0.583677399507507,0.583677399507507
"STK39",-0.58360866954933,0.58360866954933
"ATP6V1G2-DDX39B /// DDX39B",-0.583567907086313,0.583567907086313
"BAGE2 /// KMT2C /// LOC101929815 /// LOC105379278",-0.583264906765805,0.583264906765805
"GCC2 /// RGPD1 /// RGPD2 /// RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8",-0.583099899265952,0.583099899265952
"KDSR",-0.58304932190549,0.58304932190549
"HDAC11",0.582955682215608,0.582955682215608
"SPRED2",0.581940299228899,0.581940299228899
"DGCR8",-0.581634625052477,0.581634625052477
"ITGA7",0.581533171706814,0.581533171706814
"JAZF1",-0.581390817319728,0.581390817319728
"LCP1",-0.581333337172109,0.581333337172109
"SACS",-0.580703113924263,0.580703113924263
"BRAF /// KIAA1549",0.580470248890183,0.580470248890183
"RPL39L",-0.58021345002965,0.58021345002965
"LIN7B",0.579680392116237,0.579680392116237
"PPAN",-0.579652245402114,0.579652245402114
"PAIP2B",0.579295210273945,0.579295210273945
"ADHFE1",0.579293034659812,0.579293034659812
"GGCT",0.578998097951565,0.578998097951565
"AAMDC",0.578901578750242,0.578901578750242
"HACD4",-0.578895204379973,0.578895204379973
"SERPINB6",-0.578723848269037,0.578723848269037
"NPY1R",0.578573442836601,0.578573442836601
"DARS2",0.577723641278086,0.577723641278086
"ZNF354B",0.577679952889898,0.577679952889898
"KCNJ15",0.577544924828013,0.577544924828013
"MAP3K8",0.577467651412908,0.577467651412908
"FBXL18",0.577355587839124,0.577355587839124
"RPP40",-0.576454250215814,0.576454250215814
"EMX2",0.576331742337975,0.576331742337975
"HLF",-0.576331394883302,0.576331394883302
"TRIO",-0.576156084563655,0.576156084563655
"TMEM74B",0.576093587603518,0.576093587603518
"AKAP7",0.576002487307207,0.576002487307207
"METTL6",-0.575987868979467,0.575987868979467
"SPTSSB",0.575848572439897,0.575848572439897
"MYO5B",0.575785147243479,0.575785147243479
"PARP9",-0.575442234354697,0.575442234354697
"PNISR",0.575097534800826,0.575097534800826
"ANKRD37",-0.574320588919151,0.574320588919151
"VAMP5",0.573906134488978,0.573906134488978
"SDR42E1",0.573820144017285,0.573820144017285
"AGPAT5",-0.573771193934367,0.573771193934367
"PRIMA1",0.573758775967953,0.573758775967953
"STRBP",-0.57368507407398,0.57368507407398
"LTC4S /// MAML1",0.573579776333998,0.573579776333998
"IGSF9",0.573082907150934,0.573082907150934
"USP21",0.572883049698922,0.572883049698922
"FEM1C",0.572759439023382,0.572759439023382
"TLR3",-0.572698646411709,0.572698646411709
"GPR137B",-0.572494450570427,0.572494450570427
"CEP76",0.572070869895264,0.572070869895264
"GTF2IRD2 /// GTF2IRD2B /// GTF2IRD2P1",-0.571934671195496,0.571934671195496
"C2CD2",0.571551704140514,0.571551704140514
"CYR61",-0.571406675589193,0.571406675589193
"BFAR",0.571353832910402,0.571353832910402
"ATG10",-0.5712831032754,0.5712831032754
"LIAS",0.571030048365968,0.571030048365968
"TMEM133",0.570911838851825,0.570911838851825
"CPXM2",0.570698676343467,0.570698676343467
"KRT17",-0.570240662017466,0.570240662017466
"LY6K",-0.57020892911806,0.57020892911806
"MAN2C1",0.569665374586224,0.569665374586224
"TMCO6",0.569111289489827,0.569111289489827
"CARD9 /// DNLZ",0.568687858969302,0.568687858969302
"ULK3",0.568548757123077,0.568548757123077
"DPH5",0.568535795482073,0.568535795482073
"ZNF429",-0.568300087896988,0.568300087896988
"GOLGA4",0.568178043973843,0.568178043973843
"ETV7",0.568106296027306,0.568106296027306
"P3H2",-0.567959553307553,0.567959553307553
"SLAIN2",-0.567236206547068,0.567236206547068
"GPRIN2",0.566818371939533,0.566818371939533
"KCNJ2",0.566787453372536,0.566787453372536
"MOCOS",-0.566780716865767,0.566780716865767
"DIP2C",-0.566440497558385,0.566440497558385
"SIL1",-0.56637633704794,0.56637633704794
"FXYD5",-0.566155836882448,0.566155836882448
"NEIL2",0.565884742126946,0.565884742126946
"PPIG",-0.565821528675623,0.565821528675623
"WDR35",-0.565772528284759,0.565772528284759
"ADAT2",0.565522455715155,0.565522455715155
"AHSA2",-0.565463022698383,0.565463022698383
"ENDOG",0.565430168093758,0.565430168093758
"ACYP2",0.565120323015435,0.565120323015435
"NBPF1",0.565025065645936,0.565025065645936
"HERC6",-0.564864738504098,0.564864738504098
"PLIN2",0.564570627503163,0.564570627503163
"EYA2",-0.56448230220983,0.56448230220983
"RGS3",0.564404368927701,0.564404368927701
"NUP43",0.56413892647355,0.56413892647355
"GLCE",0.56410402165139,0.56410402165139
"CDH19",-0.56401764391336,0.56401764391336
"KATNBL1",0.563715014603948,0.563715014603948
"CYP26B1",0.563644073214171,0.563644073214171
"CMC4 /// MTCP1",0.563284004738572,0.563284004738572
"TRIB2",-0.563280651068727,0.563280651068727
"SIX5",-0.563220188766577,0.563220188766577
"KLHDC8B",-0.562636278154838,0.562636278154838
"C1orf216",0.562271646597256,0.562271646597256
"SNX16",0.562241058256248,0.562241058256248
"RORA",-0.561923813830112,0.561923813830112
"SRP9",-0.561334014669173,0.561334014669173
"UBE2T",-0.560880974101952,0.560880974101952
"TRPV6",0.560790528156716,0.560790528156716
"ACSL3",0.560396450901746,0.560396450901746
"HCP5",0.560087896119482,0.560087896119482
"GLRX",0.560040611142042,0.560040611142042
"PIGL",0.559977718193701,0.559977718193701
"TCHH",0.559916630343662,0.559916630343662
"SSPN",-0.559765419237885,0.559765419237885
"C9orf152",-0.559552034906003,0.559552034906003
"ABHD4",0.558823159300091,0.558823159300091
"ZNF367",-0.558812603897574,0.558812603897574
"PLEKHH2",-0.558579785257908,0.558579785257908
"AIF1L",-0.558285879867127,0.558285879867127
"KLHL36",0.558271681914421,0.558271681914421
"EXTL2",0.558194922568713,0.558194922568713
"JAG2",-0.558192534279704,0.558192534279704
"SPRR2A",-0.557700089844451,0.557700089844451
"AKAP13",-0.557529041767205,0.557529041767205
"SPEN",-0.557488658656487,0.557488658656487
"PPP2R5E",-0.557338119861642,0.557338119861642
"ZDHHC11 /// ZDHHC11B",0.557232180104749,0.557232180104749
"ZDHHC9",0.557076870720527,0.557076870720527
"IL36G",0.556759432096186,0.556759432096186
"TPM4",-0.556557919062659,0.556557919062659
"CPVL",0.556283158584188,0.556283158584188
"C19orf54",0.556197061068905,0.556197061068905
"FGF7 /// KGFLP1 /// KGFLP2",0.555857673388524,0.555857673388524
"GK5",0.555535358859994,0.555535358859994
"TLE4",0.554867332743742,0.554867332743742
"C3orf52",0.554832291380856,0.554832291380856
"RBM33",-0.554774796153902,0.554774796153902
"EIF5A /// EIF5AL1",-0.554650007121186,0.554650007121186
"CITED2",0.554613024471836,0.554613024471836
"KIF11",0.55409027771196,0.55409027771196
"ACP2",0.554004147945267,0.554004147945267
"DPCD",-0.553826209875734,0.553826209875734
"PLEKHF1",-0.553823762425086,0.553823762425086
"RBMXL1",0.553599876157657,0.553599876157657
"LMO7",0.553111874879116,0.553111874879116
"BORCS5",0.55287657084499,0.55287657084499
"CD151",0.552574282438916,0.552574282438916
"PLGLB1 /// PLGLB2",0.552266316932944,0.552266316932944
"EPHA2",-0.552162733666271,0.552162733666271
"TTI2",0.551949688476849,0.551949688476849
"ADTRP",0.551814119416715,0.551814119416715
"GCOM1 /// GCOM2 /// POLR2M",0.551510826767832,0.551510826767832
"SNIP1",-0.551486307035479,0.551486307035479
"SLC7A2",-0.551371286268597,0.551371286268597
"KPNA2 /// LOC146880",0.551242196639285,0.551242196639285
"NKAIN1",-0.551118202895511,0.551118202895511
"ETV6",-0.550987685976692,0.550987685976692
"CCDC109B",0.550888832716095,0.550888832716095
"INSR",-0.550692889822174,0.550692889822174
"ADGRL2",-0.55063187577784,0.55063187577784
"KIAA1328",0.55061221458837,0.55061221458837
"SLC7A8",0.550601855410233,0.550601855410233
"ELMOD3",0.550564385141125,0.550564385141125
"ALDH3A2",-0.550546105743811,0.550546105743811
"FAM83D",0.5501987463111,0.5501987463111
"RHOU",-0.550041020677979,0.550041020677979
"MVP",-0.549811195827631,0.549811195827631
"ABHD14A-ACY1 /// ACY1",-0.549781961270272,0.549781961270272
"ZNF791",-0.549252341606001,0.549252341606001
"FLVCR2",-0.548903057781024,0.548903057781024
"CD3EAP",-0.548352136182839,0.548352136182839
"KRIT1",0.548199240028402,0.548199240028402
"RINL",0.548050104313101,0.548050104313101
"ZNF506",0.548040341561259,0.548040341561259
"HYAL1",-0.547794073132389,0.547794073132389
"SENP7",-0.547727276099975,0.547727276099975
"PAG1",-0.547716514911487,0.547716514911487
"DYNC2H1",0.547696930259373,0.547696930259373
"INPP1",0.547367216045776,0.547367216045776
"ATG16L2",0.54730061955457,0.54730061955457
"CIRBP",-0.54717652707019,0.54717652707019
"TTC39A",0.547091030747123,0.547091030747123
"RPL35A",0.546729741639613,0.546729741639613
"DDAH2",0.546691736333698,0.546691736333698
"PNKP",-0.546546247482381,0.546546247482381
"IFNLR1",0.546450582760596,0.546450582760596
"SLC46A3",-0.546273780830468,0.546273780830468
"TOP2A",0.545988983551982,0.545988983551982
"SNORA72",-0.545937624793093,0.545937624793093
"TSEN2",-0.545483831934565,0.545483831934565
"ZNF84",0.545368902238475,0.545368902238475
"KLHL5",-0.545310912820723,0.545310912820723
"C5orf30",0.545281292410384,0.545281292410384
"UROS",0.545154217691283,0.545154217691283
"DIEXF",-0.545136779522959,0.545136779522959
"CCNL2",0.544573667200637,0.544573667200637
"CREB3L4",0.544396171446097,0.544396171446097
"SAPCD2",0.544084390127655,0.544084390127655
"SLC27A3",-0.544003057943839,0.544003057943839
"FBXW7",-0.543967428370756,0.543967428370756
"LMNB2",-0.543966339706354,0.543966339706354
"GADD45B",-0.543825239204506,0.543825239204506
"RGCC",-0.543555587238252,0.543555587238252
"TOP1MT",-0.543239419719029,0.543239419719029
"ANKFN1",-0.543081572948068,0.543081572948068
"PIN1",-0.542984796209639,0.542984796209639
"MMP28",0.542880952444672,0.542880952444672
"SLC24A3",-0.542812105373333,0.542812105373333
"CORO2A",0.542717636208169,0.542717636208169
"MYO5C",-0.542650308087962,0.542650308087962
"NFASC",-0.542578505457734,0.542578505457734
"COL12A1",0.542166895397616,0.542166895397616
